so_user_id,gh_user_id,label
1305262,228816,1
642558,228828,0
885726,228828,1
425322,228835,0
214597,228838,1
512849,228838,0
1267639,228846,0
874045,228848,0
898247,228848,1
1014237,228850,0
640968,228851,0
609143,228871,0
481353,228872,1
1458596,228872,0
635306,228876,1
1303058,228876,0
845671,228881,1
949530,228881,0
952988,228902,0
421007,228904,0
420925,228905,0
196931,228906,0
501169,228907,0
505835,228908,0
1140088,228908,1
688024,228913,0
161357,228918,0
343335,228925,0
1133621,228925,1
1122453,228933,0
66944,228934,1
718844,228934,0
481590,228944,0
1095650,228946,0
110300,228952,0
334566,228956,0
1070280,228959,0
584474,228965,1
1487505,228965,0
86207,228968,0
368220,228968,1
572092,228973,0
1222057,228976,0
329839,228977,0
1137128,228979,0
8863,228981,1
1452663,228981,0
1432685,228984,0
827876,228986,0
960808,229011,0
1105061,229014,0
830738,229017,0
664794,229018,0
1161872,229018,1
1255892,229025,0
1348716,229031,1
1431777,229031,0
1000507,229032,0
825094,229049,1
1506036,229049,0
434557,229070,0
408600,229083,0
716870,229088,1
1325772,229088,0
787305,229096,0
20006,229097,0
612428,229105,0
530752,229109,1
549925,229109,0
882094,229114,0
819718,229119,0
1468873,229121,0
1474317,229121,1
101940,229127,0
14456,229130,0
176982,229130,1
1142122,229131,0
1259381,229155,0
110865,229173,1
1528392,229173,0
1448899,229176,0
61410,229182,0
723142,229183,0
122736,229189,1
1532244,229189,0
569032,229190,0
307745,229192,1
517008,229192,0
1067849,229195,1
1405999,229195,0
277408,229198,0
63489,229203,0
548224,229203,1
776440,229223,1
1013408,229223,0
409331,229225,0
1132999,229225,1
208285,229229,0
494904,229233,0
855620,229233,1
547703,229238,1
1147033,229238,0
1461008,229239,0
13087,229242,0
16050,229242,1
683352,229246,0
787204,229246,1
281258,229247,0
60366,229254,0
203200,229254,1
1150858,229260,1
1442366,229260,0
982620,229264,0
1085946,229277,0
1365365,229277,1
995861,229280,0
472314,229281,0
1056845,229281,1
1006798,229283,0
471863,229291,0
1474757,229291,1
1410009,229292,0
865376,229297,0
192648,229302,1
196034,229302,0
1288761,229307,0
303851,229308,0
571141,229309,0
1308890,229319,0
371068,229326,0
53850,229336,0
591487,229337,0
1474550,229337,1
101225,229347,0
292873,229359,0
1276559,229359,1
465345,229364,0
78453,229373,0
198767,229375,1
797110,229375,0
582351,229387,1
582689,229387,1
616345,229387,0
1171221,229388,0
1463681,229388,1
307121,229389,0
321361,229400,0
868039,229401,0
1311369,229401,1
913983,229402,0
1400695,229402,1
701615,229404,0
1429907,229404,1
603808,229411,1
1346418,229411,0
106716,229413,0
768574,229415,0
1034009,229415,1
1171936,229416,0
832303,229423,0
814814,229427,0
919,229431,0
265712,229432,0
99646,229434,0
1285085,229443,0
1433510,229443,1
716596,229445,0
176541,229448,0
661849,229451,0
1471117,229451,1
1050730,229457,0
1155589,229460,0
314860,229471,0
564254,229472,0
1126371,229476,0
1361899,229476,1
984400,229478,1
1455837,229478,0
1329541,229484,0
84556,229490,0
653568,229490,1
1109095,229492,0
407086,229494,0
643522,229494,1
236210,229510,0
1250558,229510,1
579176,229512,0
1342283,229512,1
697541,229515,0
1197429,229515,1
396956,229535,0
964686,229542,0
345232,229545,0
660116,229567,0
1075839,229567,1
309591,229570,0
459950,229577,1
1547028,229577,0
680779,229578,0
783296,229578,1
1057407,229589,0
121858,229592,0
352568,229593,0
439871,229599,0
670792,229601,0
719312,229601,1
275930,229619,1
340071,229619,0
712267,229621,0
243265,229631,0
410747,229631,1
64785,229637,1
1116456,229637,0
1470107,229645,1
1482541,229645,0
536340,229648,0
557798,229657,1
1066129,229657,0
423297,229660,0
873502,229661,1
1563025,229661,0
221664,229669,0
1474244,229670,0
1133047,229683,1
1421121,229683,0
1305127,229687,0
1012225,229699,0
365082,229700,0
398220,229704,0
1338867,229704,1
139292,229711,0
19477,229713,0
907742,229721,0
1153437,229727,1
1566309,229727,0
64912,229734,1
1309318,229734,0
1320847,229739,0
614786,229749,0
1279026,229754,0
564165,229759,0
865806,229767,0
578980,229778,0
1267177,229788,0
849818,229790,0
1497390,229802,0
319584,229803,0
578342,229804,0
15929,229807,0
590300,229825,0
7549,229831,1
1487337,229831,0
371225,229832,0
480027,229832,1
6906,229834,1
1559634,229834,0
379544,229841,0
1476872,229842,0
73973,229847,0
809424,229847,1
1449992,229847,1
599938,229850,0
1189194,229850,1
477908,229858,0
1411639,229860,0
469598,229861,0
821649,229864,0
383716,229875,1
1162003,229875,0
1213132,229877,0
48571,229882,1
1495503,229882,0
429396,229883,0
155222,229886,1
393035,229886,0
1035213,229894,1
1300461,229894,0
239048,229903,0
716185,229906,1
1321230,229906,0
353253,229914,0
534583,229917,0
532998,229921,0
1493572,229921,1
1474757,229925,0
461146,229942,0
1004293,229947,0
326352,229950,0
638248,229950,1
805078,229951,0
335781,229955,1
1238586,229955,0
273207,229956,1
304427,229956,1
316054,229956,1
1213975,229956,0
971967,229962,0
456735,229963,1
1268444,229963,0
1204990,229967,0
1267982,229967,1
117554,229970,0
832659,229974,1
1285722,229974,0
191502,229981,0
37702,229983,1
1459525,229983,0
308546,229985,1
1199470,229985,0
893099,229986,0
450395,229987,0
528915,229987,1
1556071,229989,0
938304,229990,0
556152,229995,0
831971,229996,1
979714,229996,0
1526493,230002,0
540658,230003,0
108616,230013,0
900895,230023,0
1407838,230026,0
914833,230027,0
353632,230040,1
1094287,230040,0
899859,230042,0
658625,230047,0
1257119,230053,0
615276,230056,0
979373,230059,0
839238,230063,0
479752,230066,0
814540,230066,1
541842,230070,0
462761,230076,0
1043536,230086,0
211089,230089,0
399367,230089,1
675622,230090,0
318593,230095,1
470653,230095,0
954592,230098,1
1301974,230098,0
690982,230099,1
1310271,230099,0
201065,230106,1
465398,230106,0
910208,230119,0
1151755,230121,1
1252723,230121,0
79250,230122,0
130596,230123,0
90330,230126,0
587466,230142,0
598660,230142,1
1553515,230149,0
18706,230152,0
95706,230154,1
450179,230154,0
132413,230159,1
1464393,230159,0
1176882,230163,0
341974,230168,0
778056,230168,1
52566,230174,0
141922,230178,0
821487,230184,0
370378,230187,0
387165,230187,1
800298,230188,0
1363753,230188,1
250780,230194,0
208257,230198,1
648644,230198,0
444372,230199,1
1183951,230199,0
1377331,230208,0
12425,230213,0
771602,230213,1
1019879,230218,0
1112757,230218,1
777170,230222,1
1270299,230222,0
307810,230229,0
934678,230238,0
437544,230245,0
233949,230249,0
350899,230252,0
1399492,230252,1
906794,230267,0
1226766,230267,1
90072,230271,0
641089,230271,1
526877,230273,0
358132,230277,0
329755,230281,0
755739,230281,1
744038,230291,1
1381130,230291,0
103017,230292,0
493756,230302,0
756572,230318,0
290698,230338,0
699518,230338,1
1216021,230346,0
542828,230356,0
684897,230356,1
1002760,230358,0
523149,230360,0
1069644,230362,0
1225858,230378,0
1437346,230378,1
1348467,230382,0
207937,230386,0
1246536,230390,0
934224,230401,0
1326624,230412,0
37598,230417,0
371611,230419,1
856792,230419,1
1222135,230419,1
1321760,230419,0
825485,230420,0
281528,230427,1
622318,230427,0
46981,230433,0
263129,230437,1
1548390,230437,0
1214566,230450,0
1097526,230451,0
1428445,230451,1
691001,230453,1
1377547,230453,0
65671,230455,0
562492,230455,1
143769,230471,0
1148008,230472,0
617576,230475,0
732772,230475,1
857253,230479,0
698595,230484,0
348392,230485,1
1439182,230485,0
1245873,230486,0
27456,230495,0
1022469,230495,1
1410712,230500,0
218544,230513,0
710546,230520,1
1167991,230520,0
421249,230526,0
1004386,230527,0
1006799,230527,1
1197214,230531,0
1290568,230531,1
168710,230532,0
28128,230533,1
341931,230533,0
190737,230541,0
931173,230541,1
292408,230548,1
937592,230548,0
649015,230551,0
1437671,230551,1
1139446,230557,0
324978,230560,1
1293521,230560,0
249078,230561,1
524311,230561,0
361605,230563,0
1143216,230570,0
384336,230571,0
574905,230573,0
703725,230576,1
1471679,230576,0
13462,230591,0
805253,230600,0
803173,230603,0
1473573,230604,0
144633,230607,1
1302593,230607,0
988291,230617,0
902838,230618,0
1473140,230620,0
560039,230623,0
257591,230635,0
821793,230636,1
1408734,230636,0
107609,230637,1
1500429,230637,0
615239,230641,0
643193,230642,0
485999,230644,0
820008,230644,1
687114,230646,1
1493551,230646,0
903260,230649,0
1325178,230654,0
648052,230662,0
1476826,230662,1
186101,230670,0
885515,230676,1
1533166,230676,0
256757,230677,0
1063329,230677,1
581505,230682,1
640991,230682,0
342491,230683,0
1310663,230685,1
1478184,230685,0
576990,230698,0
1212864,230698,1
495951,230699,0
180668,230707,1
689175,230707,0
730636,230719,0
841339,230721,0
1373149,230723,0
688543,230727,1
927139,230727,0
829695,230730,0
5838,230733,1
461954,230733,0
254537,230738,1
768616,230738,0
192080,230743,0
83998,230744,0
295132,230749,1
1431152,230749,0
652694,230751,1
935960,230751,0
96354,230753,1
752321,230753,0
101059,230758,1
1073403,230758,0
571420,230762,1
1267689,230762,0
144601,230768,1
1332554,230768,0
1420705,230769,1
1558963,230769,0
993597,230770,0
299239,230777,1
938310,230777,0
510923,230783,0
616823,230783,1
422395,230788,0
639507,230801,0
39182,230802,1
1251146,230802,0
960470,230806,0
918850,230811,0
475051,230815,1
985937,230815,0
407068,230818,0
1192736,230819,0
71560,230821,0
208049,230825,0
450054,230827,1
1198049,230827,0
992251,230828,1
1230274,230828,0
1329646,230829,0
418892,230833,1
1546497,230833,0
611407,230834,0
233308,230835,0
464826,230835,1
1295131,230836,0
208154,230838,0
808026,230845,0
1310475,230845,1
196042,230846,1
361640,230846,0
784685,230864,0
225358,230865,0
223831,230868,0
796314,230868,1
333027,230869,0
405268,230870,0
1400101,230870,1
777755,230873,0
52836,230875,0
827959,230882,0
329337,230889,0
23020,230890,1
690942,230890,0
1338370,230892,1
1357388,230892,0
1506995,230897,0
1326202,230900,0
1522128,230900,1
87582,230901,1
106408,230901,0
55948,230902,0
835650,230909,0
1143628,230913,0
105161,230920,0
1470937,230921,0
1185873,230925,1
1334390,230925,0
221488,230926,0
1534659,230926,1
424400,230934,1
1523802,230934,0
116899,230937,0
317456,230940,0
1022439,230940,1
686596,230942,0
313189,230947,1
634781,230947,0
380135,230950,0
1270125,230954,0
588264,230956,1
1250440,230956,0
322863,230962,0
283094,230966,0
1396753,230968,0
115827,230972,0
459759,230977,1
774258,230977,0
374037,230978,0
461872,230982,0
862994,230986,1
927162,230986,0
336429,230990,1
906967,230990,0
1502500,230993,0
1527259,230993,1
1150670,230995,0
859439,231001,0
1101099,231001,1
1375414,231002,0
1295040,231004,0
137125,231012,0
1159370,231025,0
1303666,231025,1
325587,231030,1
605952,231030,0
1230673,231031,0
1380548,231034,0
1028770,231036,1
1279045,231036,0
452191,231037,0
661278,231042,0
1485899,231042,1
554349,231043,0
89766,231047,0
1063140,231050,0
701248,231056,0
705422,231056,1
910855,231065,0
302831,231066,0
16185,231068,0
381232,231070,0
957507,231070,1
196575,231071,0
522681,231071,1
453314,231073,1
987782,231073,0
265411,231075,0
11886,231076,1
153399,231076,0
986520,231088,0
1383435,231088,1
1423962,231092,1
1559442,231092,0
1169261,231097,0
802583,231098,1
909707,231098,0
760170,231099,1
1547346,231099,0
461949,231104,1
1296324,231104,0
462159,231107,1
1170032,231107,0
813192,231115,0
1127753,231116,1
1376249,231116,0
487040,231121,0
1085684,231122,0
406458,231126,0
641486,231130,1
1313014,231130,0
864529,231131,1
1210772,231131,0
878602,231137,1
1310262,231137,0
800758,231138,0
2597,231139,1
1421459,231139,0
483020,231157,0
1091044,231158,0
832044,231161,0
412816,231187,1
1179952,231187,0
935783,231196,1
1213822,231196,0
590976,231197,1
776773,231197,0
269517,231201,0
139131,231210,1
1323093,231210,0
1088996,231219,0
665540,231225,0
214420,231231,1
1519921,231231,0
927562,231244,0
1045326,231244,1
289317,231246,0
715539,231264,0
285807,231272,0
1063783,231276,0
311816,231281,0
923909,231281,1
640404,231284,1
1517012,231284,0
246795,231287,0
1299441,231292,0
291543,231300,1
1279059,231300,0
866610,231306,0
1213651,231306,1
412256,231313,1
997663,231313,0
699031,231319,0
1124826,231322,0
1162632,231322,1
460524,231327,1
766189,231327,1
773311,231327,0
886017,231330,0
119313,231331,0
720412,231335,0
426380,231339,0
796776,231343,1
1481524,231343,0
35220,231352,0
566302,231358,0
1461965,231358,1
519702,231359,1
1212888,231359,0
417703,231362,1
535670,231362,0
866516,231367,1
1376214,231367,0
823846,231368,1
1039077,231368,0
63100,231375,0
1363433,231378,0
1093974,231382,0
483712,231385,0
1345877,231385,1
682416,231387,0
1480976,231389,0
1542475,231389,1
304511,231393,1
1503653,231393,0
631750,231399,0
688319,231399,1
891546,231407,0
561152,231408,0
1358588,231416,0
1218170,231418,0
427910,231421,0
317962,231425,0
391146,231425,1
589500,231432,1
767597,231432,0
541167,231435,0
764130,231437,0
1287548,231437,1
179805,231447,0
990200,231450,0
452407,231451,0
758041,231452,0
102961,231455,0
1077598,231462,0
1307950,231470,0
1367002,231470,1
78646,231476,0
1052628,231476,1
575118,231479,1
1513719,231479,0
976852,231483,1
1055970,231483,0
109165,231486,0
1294921,231488,1
1386270,231488,0
46329,231490,0
1120492,231492,0
1084855,231499,0
76391,231500,1
1525467,231500,0
729128,231502,1
1555603,231502,0
856691,231511,0
932204,231511,1
100839,231520,0
311934,231528,0
562164,231528,1
333930,231530,0
161423,231534,0
1123024,231535,0
1224410,231535,1
23763,231539,1
215876,231539,0
1362783,231540,0
318783,231541,0
213829,231545,1
742479,231545,0
1298132,231547,0
471347,231549,1
924295,231549,0
170073,231553,0
1431598,231555,0
1149385,231556,0
126784,231561,0
412035,231564,0
776461,231564,1
92260,231568,1
1172314,231568,0
451938,231572,1
781268,231572,0
1283603,231574,0
1206455,231576,0
1461454,231576,1
263264,231578,0
1272687,231593,1
1393280,231593,0
1050438,231598,1
1562176,231598,0
456495,231602,0
1010094,231602,1
834876,231605,0
357584,231609,0
529858,231609,1
803371,231614,0
855922,231616,0
863063,231616,1
565043,231626,0
1034431,231626,1
1145865,231630,0
892303,231634,1
1377704,231634,0
1071431,231639,1
1462204,231639,0
137196,231640,0
304132,231649,0
851096,231649,1
374870,231657,1
1178596,231657,0
338471,231658,1
1339774,231658,0
916744,231661,0
1147870,231661,1
1287536,231661,1
51228,231664,1
1328591,231664,0
526290,231668,0
1000021,231668,1
893356,231671,0
168767,231673,1
1546960,231673,0
1260469,231680,1
1413780,231680,0
881574,231685,0
1452620,231685,1
467219,231687,1
569320,231687,0
344245,231692,1
1380247,231692,0
14595,231695,0
833211,231698,1
1015184,231698,0
268938,231703,0
224496,231709,1
902404,231709,0
25815,231711,1
1156059,231711,0
627875,231712,0
1148095,231713,1
1251809,231713,0
843529,231717,0
659486,231719,0
267690,231721,1
1029179,231721,0
139129,231727,1
753891,231727,0
998357,231730,0
1095680,231730,1
185111,231731,0
1369588,231731,1
1285042,231733,0
1335192,231733,1
501448,231738,0
719707,231742,0
1127084,231747,1
1156444,231747,0
1248276,231749,0
1290380,231749,1
1009109,231750,0
128967,231754,0
1262785,231757,0
1472667,231757,1
255777,231763,0
1478336,231763,1
848482,231775,0
1113139,231775,1
718006,231777,0
1113732,231782,0
874073,231783,0
466507,231786,1
1380740,231786,0
550960,231790,1
1508307,231790,0
988178,231791,1
1368380,231791,0
1088797,231806,1
1131730,231806,0
4082,231808,1
286484,231808,0
67578,231812,1
496683,231812,0
706382,231818,0
1310750,231818,1
703719,231824,0
1052640,231824,1
331137,231827,0
965327,231828,0
1360597,231828,1
1111152,231830,0
1208841,231830,1
355012,231835,1
1337965,231835,0
1204354,231838,0
318078,231842,1
659494,231842,0
1184888,231845,0
1202111,231845,1
1202841,231850,1
1341166,231850,0
597902,231851,1
1534120,231851,0
318593,231854,0
343327,231858,1
1471086,231858,0
1001331,231861,0
630937,231864,0
1333154,231864,1
715170,231866,0
1519274,231866,1
697243,231868,0
217357,231874,0
585445,231879,1
1550477,231879,0
6851,231885,0
399310,231887,0
1477738,231887,1
731752,231888,0
723218,231899,1
936944,231899,0
188452,231901,0
576891,231904,1
1038793,231904,0
1320569,231907,0
48063,231911,1
1006392,231911,0
1031866,231915,0
221467,231919,0
45629,231922,1
1082509,231922,0
344593,231923,0
1219530,231923,1
1034288,231926,0
839854,231927,0
850473,231927,1
620181,231928,1
779107,231928,0
1299128,231934,0
1177126,231936,0
536768,231944,0
79122,231946,1
1258060,231946,0
438069,231955,0
488424,231961,0
530247,231961,1
1160200,231963,0
344007,231964,0
248997,231967,0
859572,231977,0
1222498,231977,1
1353732,231985,0
174871,231996,0
641095,231998,0
409228,232011,0
723817,232019,0
722401,232026,0
615413,232037,1
1430494,232037,0
587696,232041,0
1384795,232053,0
547253,232061,0
641173,232061,1
1283273,232067,0
1051142,232068,0
1030755,232074,0
1203332,232074,1
520108,232081,0
1119174,232081,1
1122289,232084,1
1281781,232084,0
296164,232085,1
664948,232085,0
180713,232089,0
551930,232091,0
627408,232099,0
760022,232099,1
1193034,232099,1
1272263,232099,1
107897,232105,0
15368,232109,0
1481496,232112,0
604802,232114,0
1299452,232118,0
415291,232119,0
1447311,232119,1
1050027,232121,0
278650,232122,0
1473760,232124,0
243527,232128,1
603748,232128,1
1026715,232128,1
1122144,232128,0
1274343,232133,0
612629,232134,0
139459,232138,0
845624,232140,0
1348572,232161,0
91619,232162,0
793391,232164,0
1300349,232165,0
233629,232168,1
766454,232168,0
841087,232168,1
399953,232169,0
1373599,232172,0
626020,232173,1
1395225,232173,0
664024,232174,1
696089,232174,0
651237,232178,1
1162581,232178,0
128632,232179,0
576994,232181,1
1330419,232181,0
494750,232184,0
693066,232184,1
641677,232192,0
642462,232194,0
410680,232202,1
653917,232202,0
120974,232204,1
605157,232204,0
109603,232209,1
495848,232209,0
1259762,232233,1
1390602,232233,0
1135084,232243,1
1361840,232243,0
574965,232248,0
152159,232251,1
1457212,232251,0
272592,232260,0
980086,232262,0
88770,232263,0
856758,232265,0
923752,232265,1
635312,232278,0
486419,232279,1
1197524,232279,0
784858,232282,0
762572,232292,0
985646,232294,1
1081266,232294,0
635627,232309,0
977025,232322,0
1325505,232322,1
1178470,232326,1
1181918,232326,0
488202,232329,0
940249,232329,1
259381,232332,1
1279385,232332,0
193974,232340,0
901987,232346,1
1397549,232346,0
1503755,232349,0
458966,232351,0
968855,232353,0
1492105,232353,1
1055269,232359,0
771610,232360,1
815819,232360,0
422263,232372,0
1253012,232377,0
695029,232379,0
879329,232388,1
1182745,232388,0
601572,232390,0
985998,232391,1
1058899,232391,0
901197,232394,1
1133008,232394,0
1067162,232396,1
1415701,232396,0
1232066,232397,0
234610,232402,1
728138,232402,0
889389,232411,0
986501,232413,1
1549830,232413,0
658866,232414,1
660539,232414,1
1451853,232414,0
207266,232416,1
741038,232416,0
51280,232421,0
797824,232423,0
1240401,232423,1
560358,232427,0
558605,232428,0
244463,232433,0
1378302,232433,1
811565,232439,0
58678,232443,0
1298607,232443,1
524027,232444,0
1234778,232444,1
533553,232451,0
1367873,232451,1
525346,232458,1
597570,232458,0
1325576,232459,0
632042,232461,1
719771,232461,0
7473,232462,1
471183,232462,0
310407,232464,0
760741,232464,1
1057890,232468,0
1168750,232468,1
677344,232471,0
43215,232479,1
901941,232479,0
528649,232491,0
972100,232491,1
725389,232494,0
1432180,232494,1
310077,232504,1
1438781,232504,0
92260,232506,0
464112,232509,0
514257,232509,1
4960,232510,1
1165808,232510,0
283931,232512,0
1366941,232512,1
810175,232518,0
1409591,232518,1
786741,232519,0
900279,232521,0
1463616,232521,1
901790,232532,1
1108824,232532,0
1141509,232544,0
1221395,232550,0
1284416,232556,0
176758,232563,1
1423748,232563,0
1485210,232565,0
1559302,232565,1
304711,232572,0
484709,232573,0
576404,232573,1
1558995,232583,0
1169033,232592,0
941261,232595,0
1195830,232595,1
985176,232609,0
975661,232620,0
1248752,232620,1
478787,232621,1
1467856,232621,0
565927,232623,0
882845,232626,0
1444900,232629,1
1486559,232629,0
733879,232631,1
833947,232631,0
1056084,232641,1
1201472,232641,0
373902,232642,0
500792,232642,1
560617,232643,1
1465015,232643,0
310982,232644,1
1070762,232644,0
600543,232645,1
1271509,232645,0
1053911,232647,0
14337,232654,0
1299519,232654,1
1458737,232654,1
1216234,232655,0
663777,232659,0
108205,232661,1
766478,232661,0
305254,232663,0
885572,232668,1
1170846,232668,1
1439953,232668,0
1257968,232675,0
1469057,232675,1
828840,232676,1
888361,232676,1
1129074,232676,0
483453,232678,0
652723,232682,1
1105861,232682,0
850196,232687,0
702169,232694,0
1304162,232694,1
467479,232695,0
831041,232697,0
396168,232699,0
316799,232700,0
893,232735,0
112855,232737,1
1461671,232737,0
1146743,232744,1
1458034,232744,0
434375,232749,0
549269,232752,1
558275,232752,0
892110,232755,0
1247877,232755,1
216311,232756,1
274598,232756,0
549258,232760,0
819379,232760,1
408097,232761,1
578001,232761,0
516359,232764,1
890741,232764,0
1258356,232767,1
1286518,232767,0
971055,232774,1
1460725,232774,0
369274,232776,0
469278,232776,1
659273,232779,1
966954,232779,0
647151,232781,0
629242,232786,0
855384,232787,0
1090355,232790,0
659691,232792,0
27308,232793,0
146656,232793,1
40172,232796,1
586455,232796,0
179649,232799,0
751510,232799,1
1236089,232800,0
1143643,232801,0
121704,232815,0
275545,232824,1
631618,232824,0
1081367,232827,0
1387731,232827,1
711999,232834,1
872573,232834,0
735782,232836,0
54967,232838,0
1243641,232838,1
308941,232842,0
9621,232857,1
857952,232857,0
192184,232868,0
688431,232868,1
512507,232871,0
1492115,232872,0
4660,232877,0
493591,232877,1
851099,232879,0
586508,232880,0
960151,232880,1
357198,232890,1
906442,232890,0
288672,232894,1
1249289,232894,0
239180,232898,0
98378,232901,1
1345906,232901,0
276919,232906,1
408459,232906,1
876199,232906,0
1006672,232908,1
1455509,232908,0
975149,232911,1
1166041,232911,0
737366,232912,0
301062,232915,0
1229354,232915,1
742301,232918,1
783536,232918,0
226431,232919,1
734543,232919,0
804612,232921,0
1404508,232922,0
120818,232923,0
618721,232926,0
1319041,232926,1
110979,232939,1
1182087,232939,0
222225,232941,0
262641,232941,1
556058,232948,1
1015164,232948,0
1489,232950,0
600467,232950,1
91864,232955,1
1005148,232955,0
790854,232956,0
1008748,232956,1
362006,232957,0
563362,232959,1
1547889,232959,0
631276,232960,1
1199032,232960,0
681324,232962,1
1259859,232962,0
602502,232963,0
1340083,232978,0
944099,232980,0
1377584,232985,0
269379,232986,0
362911,232986,1
378024,232992,1
1352742,232992,0
1173844,232997,0
908363,232998,0
524060,233000,1
1389557,233000,0
1170730,233009,0
1315634,233012,0
995737,233015,0
1434094,233019,0
733890,233030,0
1143029,233030,1
226931,233032,0
1305322,233034,0
1526201,233034,1
990850,233043,0
1443514,233043,1
1528555,233045,0
820152,233048,0
35976,233063,0
924186,233065,0
1505382,233067,0
996701,233073,0
1002909,233075,0
275347,233076,0
917735,233081,1
1111568,233081,0
1488708,233087,0
933731,233098,0
62715,233105,1
304277,233105,0
330708,233106,0
934188,233107,0
972327,233109,0
507057,233115,0
1223219,233121,0
1289491,233122,0
487953,233133,1
1537374,233133,0
161675,233135,1
524520,233135,0
271253,233137,1
1475939,233137,0
1457803,233155,0
1295779,233166,0
15396,233167,0
874692,233173,0
1001945,233173,1
1146047,233176,0
1007060,233181,0
1133245,233184,0
1150136,233185,0
27338,233187,0
168218,233187,1
1516041,233188,0
254675,233207,0
1355883,233208,0
475236,233211,0
710496,233214,0
599269,233215,0
769603,233221,0
841926,233228,0
1084511,233236,0
951461,233237,0
3013,233239,1
932682,233239,0
845065,233240,0
357967,233245,0
117961,233247,0
233902,233247,1
1057857,233248,0
1207223,233248,1
276263,233256,0
1188978,233258,0
110788,233267,0
105672,233271,1
870502,233271,0
1221938,233273,0
1204766,233279,1
1313163,233279,0
483530,233285,0
502536,233288,1
721802,233288,0
941857,233301,0
992154,233301,1
898346,233306,0
204638,233308,0
479918,233318,1
1242197,233318,0
375344,233322,0
399819,233322,1
1536735,233324,0
644388,233325,1
1137978,233325,0
143922,233326,0
70592,233331,0
902716,233331,1
208741,233332,1
853642,233332,0
1306187,233335,0
1549858,233337,0
517511,233340,0
982837,233340,1
1076526,233350,0
1429612,233359,0
1542918,233359,1
577598,233360,0
881629,233368,0
299237,233376,1
1234538,233376,0
226716,233380,0
769329,233384,0
1140232,233384,1
689600,233389,1
1488309,233389,0
913326,233405,0
1562094,233405,1
799597,233406,0
687058,233407,1
1116546,233407,0
1237901,233411,0
591242,233412,0
302833,233427,0
590921,233427,1
803188,233428,0
479458,233429,0
418633,233431,1
722934,233431,0
545564,233433,1
594048,233433,0
324248,233435,0
46505,233445,1
1377129,233445,0
611220,233447,0
1344995,233447,1
1074005,233449,0
1335385,233449,1
636496,233450,0
1459113,233453,0
786478,233454,0
424246,233455,1
724928,233455,0
904252,233455,1
1165055,233466,1
1329598,233466,0
779211,233468,0
1088992,233469,0
1292441,233469,1
386662,233471,0
709660,233472,0
219919,233489,0
1372949,233489,1
114953,233493,0
651845,233497,0
688810,233497,1
180963,233498,0
647556,233499,0
837575,233499,1
1196428,233500,0
897139,233504,0
1167830,233511,0
1562629,233512,0
780912,233513,1
1175875,233513,0
750431,233524,0
797387,233524,1
752173,233527,0
1151528,233531,0
507727,233533,0
746846,233535,1
1435456,233535,0
857273,233536,1
1294783,233536,0
1516316,233543,0
178954,233544,1
571105,233544,0
672111,233555,0
1156887,233555,1
837557,233560,1
1296286,233560,0
887181,233569,1
1082305,233569,1
1550029,233569,0
317273,233570,1
713154,233570,0
253214,233573,0
451783,233574,0
458868,233575,0
520246,233575,1
48119,233576,0
790742,233584,1
1237260,233584,0
87960,233586,0
352592,233588,0
1245349,233588,1
981974,233597,1
1283524,233597,0
483210,233601,0
697884,233616,0
406657,233619,0
448395,233622,0
53303,233623,1
1286359,233623,0
991920,233627,0
1130738,233637,0
904032,233645,1
1480023,233645,0
1499154,233650,0
460899,233655,1
486277,233655,0
1139428,233656,0
1031881,233661,0
1036836,233661,1
432773,233663,0
729704,233665,1
1095370,233665,0
882030,233666,1
1338771,233666,0
1158980,233682,0
169787,233706,0
193424,233706,1
319822,233706,1
495676,233708,0
63746,233709,0
86018,233709,1
665122,233713,0
899605,233717,0
1464991,233717,1
764491,233722,0
512970,233724,0
233436,233731,0
573487,233731,1
882371,233733,0
1290082,233734,0
165710,233736,1
801364,233736,0
1480917,233743,0
294669,233747,0
693875,233749,0
1099275,233749,1
1147751,233754,0
291314,233762,0
538380,233773,1
1296207,233773,0
1477179,233781,0
218633,233783,0
166874,233786,0
576604,233794,0
925759,233794,1
369760,233796,0
877502,233796,1
316874,233798,1
854827,233798,0
697726,233799,0
1004644,233802,0
1556209,233802,1
1001671,233803,0
1112407,233803,1
841405,233814,0
561552,233816,0
823846,233817,0
350064,233819,1
1380036,233819,0
532785,233820,0
1388253,233823,0
91163,233828,1
220560,233828,0
1072958,233830,0
223852,233831,0
794452,233832,0
1155990,233832,1
435311,233839,0
1454498,233839,1
51332,233845,1
500768,233845,0
1324243,233846,0
503505,233847,1
865990,233847,0
870538,233853,1
903608,233853,0
459397,233854,0
915242,233854,1
1118762,233860,0
1217223,233860,1
579276,233864,1
1439484,233864,0
791293,233867,0
1138654,233884,1
1436080,233884,0
366896,233896,0
1191201,233896,1
1322450,233902,0
83168,233906,0
651237,233916,0
764634,233918,0
133998,233924,0
472437,233931,1
610932,233931,0
1353868,233942,1
1447890,233942,0
363226,233944,1
569094,233944,0
1092512,233949,0
1423313,233949,1
1131274,233952,1
1187562,233952,0
63888,233954,0
1138327,233954,1
645190,233962,0
825550,233970,0
218711,233974,0
174316,233976,0
654971,233978,1
945654,233978,0
127560,233986,0
162773,233986,1
889882,233987,0
1355471,233987,1
952967,233994,0
576732,233995,0
1248355,233996,0
901927,234000,1
966425,234000,1
